Product Name,Sales_2022,Sales_2023
scx24,1246402.1,1230699.69
chicago bulls,520590.4,528188.89
outdoor bar stools,2344191.8,2305509.11
steam inhaler,1477818.1,1511365.46
puzzle glue,1422331.2,1351926.02
reusable k cups,2052359.8,1942167.53
ultrawide monitor,11197988,11152453.43
almond butter,4915048.5,4614848.14
paint sprayer,13514020,13529983.17
tze-241,112967.1,133959.90
estate sale signs,82311.4,76244.31
25 mm crochet hook,47747.6,64683.88
shelf with wheels,66840.8,81814.41
dark chocolate individually wrapped,87525.8,105010.28
tesla model y trunk mat,259978.6,272269.75
shimano cleats,82512.6,108383.49
silver tissue paper,125227.6,133494.16
rv jack cover,132433.9,149228.80
range hood insert 30 inch,389045.7,400396.86
20x22x1 air filter,404902.1,414231.63
rainbow ribbon,68983.1,43877.49
magnesium glycinate gummies,119065.5,125997.98
20 inch wide shelving unit,118797.7,121634.76
bluey stickers,39690.1,54681.62
thumb sucking guard,125348.2,106877.30
electric chainsaw corded,450124.8,468944.43
white cord cover,147811.8,164075.84
white cotton pillow cases,222568.5,219226.83
rubber bumpers,99083.6,107215.04
cotton swabs for makeup,91429.1,88646.33
brother sewing machine thread,288618.8,295423.42
screen replacement,230534.3,248203.57
no smoking sign,260807.5,247263.71
hand balm,137327.9,130924.40
rick and morty stickers,77215.3,105110.33
princess party favors,210283.7,185260.29
fireplace baby proofing,435587.9,439448.67
chest protector motocross,452409.2,457309.56
doona accessories,491622.1,499656.67
stackable pots and pans set,460489.4,484087.93
range rover accessories,296304,227057.37
paper lamp,247964.1,279668.32
wella developer 30 volume,217087.4,224836.08
toddler jelly sandals,161795.3,86016.91
ostomy supplies,611142.3,601512.29
seed starting mix,848915.3,836850.64
identity protection roller stamps,409417.4,400559.97
yugioh structure deck,793046.7,783460.92
shut the box,1154604.9,1143986.43
12 month onesies boy,1218773.2,1132525.35
ps4 power supply,1134325.2,1112783.22
hand sanitizer holder,144377.9,166336.02
wireless monitor,5029412.5,5038515.87
la croix,6740618.5,5969183.84
dog nail clippers,6474371,6205772.39
girls heart sweater,11470,-43898.07
rice warmer,88289.4,83680.43
golf cart bag holder,82539.5,104410.39
metal casters,58828.3,73676.85
the rock basketball,124284.5,153325.14
bed bug heater,325873,340085.84
turkey tail mushroom for dogs,144647.5,159683.64
acetaminophen pm,113529.1,128764.58
merv 16 filter 20x25x5,652015.7,664631.96
235 40 19 tires,183862.1,204806.27
mantel clocks,128205.8,108698.60
kids aviator sunglasses,160102.2,161983.77
barebones,204585.1,223399.14
muffin time,160302,187243.85
vocal effects processor,145193.4,165851.48
cbs for dogs,133380.4,142179.97
pool skimmer cover,112148.1,129702.83
organic feminine wash,144827.1,156251.08
moen pull down faucet replacement hose,162852,182425.24
baby baseball outfit,120090,96300.69
airpod pro charger,214583.5,237787.41
runner rug pad,621499.8,607050.00
clumping bamboo plants,151064.2,180207.94
velcro 1 inch wide,387954,387258.33
blackberry lemonade drink mix,652856.4,640105.11
hypoallergenic mascara,239911.7,227065.89
planetarium,218609.2,217809.74
liver,284849.7,300752.45
phosphatidylserine,1060328.4,1044598.08
guardian bell,587617.2,538584.49
anime croc charms,412492.8,434043.14
crushed tomatoes,1468439.2,1106276.07
mothers day bracelet,2134812.5,2093370.49
nail buffer,727529.3,784875.84
pocket flashlight,6111854,6141565.29
baby playpen,11079002,11301242.66
thetford 31705,257437.8,260957.33
epson stylus nx420 printer ink cartridges,129277.6,146061.11
green heart sunglasses,39085.9,18921.47
hand primer tool for reloading,102457.2,125604.21
dreamwear nasal pillow,117012.3,131776.09
f150 tailgate assist,90237.5,114891.06
navy blue plastic tablecloth,96557.6,115269.89
cable knit tights for girls,107162.5,102388.47
carbide hole saw kit,208752,224235.16
bmw wheel center caps,103545.8,126832.07
football goal post,337929.5,361949.48
strawberry lemonade collagen,131566.4,155934.20
grill spatula for outdoor grill,204756.7,225751.23
c5 corvette accessories,288942.3,90331.88
285 45 22 tires,569432.8,581109.06
minnie mouse table and chair set,190922.4,212904.62
baby controller toy,105131.2,130124.48
thumb pick,97698.9,114196.69
juice wrld tapestry,95952.1,116873.25
horse detangler,291385.5,297561.27
hot tub chlorine floater,213358.7,222210.33
stretching equipment,362892,375375.96
fermentation crock,192157,212228.64
sit me up floor seat for baby girl,182482.2,192215.76
reptile mister,252568,269435.55
peanut butter bars,539576,527559.05
shark tank keto,122326.3,160771.18
mouse bait station,564758.7,555986.40
color pencils for kids ages 8-12,282454.7,284056.88
uv spray protectant for outdoor decor,546963.6,549556.24
milwaukee air compressor,499884.2,533801.48
teen pads,920813.2,899691.25
breast pump wipes,694261.4,675038.18
light switch guard,253340.8,251968.85
glow in the dark powder,285303,278315.05
wire mesh,262988.9,269827.15
rocks for painting,647972.7,644487.69
tower fan and heater combo,1378161.8,1417307.28
sr626sw watch battery,309211.4,272064.67
light hair oil,650298.7,671533.63
new car smell,498254.9,496850.21
bling,325476.3,285746.79
matte hair product men,1417887,1375082.55
silicone placemat,704138.1,688298.87
hot tub chemicals,3021146,2953951.86
nerds,1060675.2,1069006.13
boot dryer,4450973,4412560.14
beaded curtain,959246.1,1037043.16
rice dispenser,2171721.8,2253820.00
pickleball paddles,15186418,15011910.91
drink mixer,12136130,11829417.37
surefire x300u-b,134834.1,162403.92
27 gauge 1/2 inch needle,55378.1,76832.06
bjj spats,50636.9,12793.75
swarm commander,60920.8,88220.77
kester solder,101263.4,122035.19
closet light fixtures with motion sensor,59049.4,59599.05
hdmi keystone,75797.2,92739.06
mercury glass lamp,89927.9,91312.69
paracord jig,84322.2,93120.18
samsung gear s3 charger,138327.2,156641.56
golden flaxseed meal,134312.5,148357.06
squash racket,344032.8,358995.78
knee warmers,148351.9,162959.70
luggage cup holder,86714.2,97646.83
tire step,220204.2,243893.25
whirlpool ice maker,100918,123648.05
cooling body pillow,217445.1,240773.34
epsom salt lotion,174353.1,188668.24
big brother dog bandanas,87605.5,105882.38
jojo siwa birthday outfit,87578.5,33952.97
gold coins st patricks day,94847.4,103858.60
keyboard stand and bench set,364948.5,381989.30
paracord buckles,118355.8,104255.73
engine bay cleaner,223138.9,244649.09
bridesmaid sashes,153596.8,162822.29
dog calendar 2022,172799.1,192077.99
french cleat,340009.3,351812.55
revvl 4+ phone case t-mobile,210204.5,178766.19
shot dispenser,205474.9,196324.38
body fat caliper,212255.8,234603.93
bride hanger,296482.5,295973.76
composting toilet,1138282.8,1159923.44
bronze bathroom accessories,795394,776114.82
miniforce toys,598780.3,644450.23
portable coffee maker,516506.7,544563.52
bed lights,488247.9,513861.01
screw hooks,403950.4,395264.94
grill grate,299410.3,328470.97
pool cleaner hose,2103132.5,2122702.09
purple shampoo and conditioner set,779903,776703.86
afro wig,341125,336513.21
diaper bags refill,3539576.2,3402035.18
travel wipes,1623526,1578449.40
stove,2675211.8,2760872.93
soap molds,1530011.6,1545952.88
chalk,2052489.2,1992042.73
no tie shoe laces for adults,1791780.2,1567567.34
index cards,2883016.8,2595016.85
privacy fence,3523611,3596412.51
20x20x1 air filter merv 11,93709.6,112522.87
cyberpunk red,59588.3,88317.17
black soldier fly larvae,163154.2,159223.04
speed cube set,98956.3,114819.04
silicone putty,63685.7,86740.08
toyota rav4 floor mats,162612.6,173000.59
black combat boots men,97810,70202.77
fretboard oil,129982.6,147678.76
chainsaw helmet,468174.9,480190.86
honda crv floor mats,256799.3,275007.81
bronze faucet,307521.2,280638.69
dewalt combo kit 20v max brushless,897248.8,903436.34
green felt,90542.4,97229.32
go away door mat,71545.7,66569.86
canon 80d battery,288879.6,300531.04
twosun,65780.2,57224.45
ceiling spotlight,118397.9,105066.27
tow chain,220367.9,235265.91
carbon fiber tripod,271678.7,288318.45
dentleys dog chews,109845.3,130238.10
make your own book,146083,172334.01
fake apples,132478.3,140183.93
shower door hooks,112784.4,124252.06
horse grooming kit,129894.2,121549.30
whole food multivitamin,270899.6,286519.65
boxing training equipment,418934.9,418997.86
octopus decor,138587.1,96166.12
folders with pockets 3 hole punched,203254,197276.52
party chairs folding 20 pack,553761.6,562805.32
corduroy tote bag,105833.7,100004.84
mirror window film,109005,129069.34
saddle rack,516546,510081.48
motion sensor under cabinet light,219161.9,217948.44
alastin hydratint pro mineral broad spectrum sunscreen spf 36,459035.8,438744.71
surf poncho,333247.9,324139.20
anna costume for women,455600.2,451150.23
cool turtle mask insert,209080.3,210899.22
silicone glue,190721.8,206812.73
nissan key fob cover,122636.4,107447.79
dog crate water bowl no spill,408518.4,383754.21
hand rest for nails,174135.4,169426.34
princess tiana dresses for girls,236227.6,247107.12
paper cat litter,957583.7,938897.51
nail swatch sticks,107625.2,62833.71
waterproof matches,410699.5,430853.63
udon,895477,889585.10
mala,344562,376953.42
halloween animatronics,1697838.8,1684619.63
bio x4,1976215.9,1985936.93
herbicide,3735110,3658744.33
circular saw,4119297.8,4212198.56
ice scraper,5287304,5059728.16
salt lamp,3201774.2,3247147.72
tide laundry detergent,12177031,11764336.97
phase rotation meter,127520.4,144411.66
lacrosse balls bulk,89213.9,105620.86
under armour softball pants women,64566.2,87144.80
frozen valentines cards,14863,36976.82
2015 gmc yukon tail light,258386,275810.40
wood rot repair,170722.4,184586.77
goalkeeper pants,76401.9,82337.54
inogen one g3 accessories,464861.9,451401.56
hanging patio heater,107220.5,87015.87
butterfly plates,58526.8,62208.59
fresh pasta sauce,175381.3,190136.70
whisper phones,63740,66677.05
amylase,60490.5,82063.36
alcohol mixer shaker set,105000.9,112658.09
socket sealers,119900.1,138336.72
staple gun for crafts,92828.4,109984.47
dog puffer jacket,67039.7,59894.71
summer sleeping bag,279397.7,284480.02
silicone sippy cup,44897.7,14020.04
donut balloon,81121.4,85366.20
cricut joy mat,105187.3,102479.11
vhs tapes,128446.4,152207.00
xxl knee brace plus size,322982.3,286971.47
antibiotic cream with pain relief,257730.7,257348.33
copper ring,79230.3,79156.63
purse hardware,60953.3,20966.76
microphone covers disposable antibacterial,295344.9,297369.17
black twin comforter,191501.3,197128.90
under seat storage for trucks,189814,191777.60
water rocket,288627.1,308522.11
greenhouse cover,148574.5,135049.83
padded shirt,188726.9,186016.23
1/8 to 1/4 stereo cable,197271.7,201227.25
fly line,384745.5,375164.69
beach toy bag,225248,231346.74
bamboo dish brush,240043.8,240367.49
wool pressing mat,435483.5,439529.30
cycling cap,120655.8,92390.07
frog ring,102355.8,110239.06
telescope eyepiece,394716,416779.75
yellow face mask,196076.9,186696.30
desk rug,190339.6,206330.48
almond butter packets,574524.5,536731.25
hermit crab shells,242704.2,227750.72
omelette pan,306609.9,328426.16
going home outfit baby girl,132205.3,97198.19
coffee filter holder,178850.1,216575.54
co2 monitor,738831.7,766832.46
baby doll high chair,608020.3,617531.74
sledge hammer,938117.7,963093.96
organic overnight pads,739023,729340.84
baby bike,1159170.1,1173933.78
rv mattress,4774650,4764379.64
football party decorations,1153558,1142504.05
voltage tester,1960658.8,1948563.51
heavy duty aluminum foil 24 inches wide,7895625,7306379.91
garlic,2371727,1988144.33
cat tree,29865184,29966167.88
karcher steam cleaner,135800.1,163335.11
senzu knife sharpener,21823.3,51265.31
grey beard,74777.8,102252.98
varicose veins compression stockings,69092.4,81866.08
alfalfa tablets,122735.7,141213.38
sushi boat,112293.4,123714.84
mardi gras mask for men,77373.9,59583.23
4 port usb charger,129718.3,151255.93
encrypted usb drive,264603,276365.67
tula pink,167615.9,149560.51
number puzzle,89871.6,97086.43
lead tape,110904.6,127232.00
mdesign trash can,139921,70169.29
lavender laundry detergent,235595.3,241113.84
uv face shield,82735.8,44421.48
garnier bb cream,167703.5,186600.51
rubber feet for furniture,117344.3,130728.42
heat rash treatment for adults,186208.5,210352.86
tv lift,243517.2,267675.42
light diffuser,115099.6,141966.65
charizard plush,189711,214253.22
toffee peanuts,350045.7,356680.35
flat usb wall charger,231085.1,246879.73
knife scales,166076.4,138216.81
bausch and lomb eye drops,475844.6,467725.77
led vest,379308.3,403743.19
sump pumps,798365,820405.35
waffle house waffle maker,893254.7,905665.19
small metal trash can with lid,278172.5,301712.88
alcohol beverages,203989.4,235543.55
peanut sauce,440471.2,434359.58
scooter suitcase,342512,357302.88
cymbals,1102209.5,1111524.94
patch panel,604023.5,622816.99
airpod pro ear hooks,318234.5,320164.07
eucalyptus sheets,932204.4,925192.28
topsy tail hair tool,21150.4,-36799.25
bath bombs with jewelry inside,47107.5,-383.92
vegan jerky,1203962.8,1156329.75
mink oil,453733.1,440742.42
anchovies,1172549.8,1106313.30
plush pillows,269480.4,276012.94
pepper ball gun for self defense powerful,1037898.3,1061469.54
cheese balls,791530.7,807085.50
door stoppers wall protector,932732.6,874108.75
yoni steam kit,879043.8,918222.93
shower phone holder,704691.4,739720.25
lactobacillus rhamnosus,3101353,3027104.84
gift tags,1152763.8,1139698.76
film camera,1928432.2,2035337.24
mica powder,1635866.2,1657197.07
pet hair remover for laundry,1697663.6,1729162.52
paper organizer,2096736.2,2194886.73
ceiling light,8944765,9349951.57
travel accessories,6471789.5,7205279.90
ytz14s battery,101030.7,120648.19
ear plugs individually wrapped,71629,84155.11
colostrum for dogs,64117.1,86653.37
access panel 12 x 12,90320,107598.59
carbon fiber nylon filament,57244,76269.29
yeast cleanse,95016.4,119831.11
11x17 cardstock,121710,134390.26
45 record sleeves,129868.8,143947.12
pink duct tape,71931.7,89115.95
jabber ball,44954.1,62937.18
dyson tp04 filter,227872.5,246736.21
pond bacteria,273328.5,290765.04
bronze towel holder,107544.5,114189.99
1/4 staples for staple gun,109500.8,119725.62
sage flower girl dresses,29796.8,-32121.43
frozen asparagus,85604,98807.06
shamrock lights,124404.3,107151.42
salt and pepper packets,140889.9,163104.60
30g 5/16 1cc syringe with needle,116262.9,127122.36
marie antoinette costume,82389.6,92960.86
ar sling mount,67606.8,73386.91
kohler oil filter 12 050 01,248031.8,264333.34
hyundai tucson floor mats,284555.9,295094.42
outright bars,212054.3,230502.71
cat toothbrush and toothpaste,149460.7,162749.75
motorized tv mount,354454.6,375624.27
mini heat gun,162917.5,169289.20
capsulas de vinagre ni una dieta mas,40401.7,4367.30
minn kota ipilot trolling motor,1271267.4,1280302.98
peva shower curtain,120555.3,110514.49
marble desk,258193.5,270227.08
kashmiri chili powder,153345.7,167075.48
4 candle,69610,75843.46
jelly bracelets,135189.3,146028.78
trading card holder,155707,148156.89
inline fuel filter,162917,166996.26
galaxy backpack,259682.6,250944.01
benzoyl peroxide 2.5,206227.8,219006.97
avocado tree,239482,263855.58
lancing device,253887.1,256851.14
marvel legends spiderman 2099,101783.7,125342.94
kitchen table bench,274793,274319.01
woven blanket,72695.9,73778.12
wet suits for women in cold water,310786.3,318823.82
star wars lamp,203653.6,214673.84
ph down for pools,817853.1,821600.29
small umbrella for purse,312984,299663.30
ellume covid-19 home test kit,4847596,4794695.21
fancy feast turkey,675376.6,667150.45
solar flashlights,263468.3,273728.40
energy pills,241848.4,265166.06
twice album,95305.8,93747.01
alexa led light strip,245295.3,226402.03
pebbles,199215.5,213597.31
meat and cheese,855065.1,829642.48
visor mirror,259232.8,273921.55
heated hoodie,759284.4,738468.00
watt meter,742978.2,761223.76
center punch,579173.9,590583.48
boys body wash,791882.5,787758.80
